date,COD,avg_inflow,iso_label,iso_score,iso_anomaly,lstm_error,lstm_anomaly,both,only_if,only_lstm,neither
2015-06-04,815.0,3.54,1,0.09103036508991158,0,0.012348090933735054,0,0,0,0,1
2015-06-05,790.0,3.837,1,0.12533323074082942,0,0.010580879710241273,0,0,0,0,1
2015-06-08,890.0,4.079,1,0.1269552014859346,0,0.009728598649945228,0,0,0,0,1
2015-06-09,690.0,3.286,1,0.11131187498434914,0,0.009065970047462417,0,0,0,0,1
2015-06-10,840.0,3.367,1,0.11230726421714782,0,0.009246939968320112,0,0,0,0,1
2015-06-11,961.0,3.194,1,0.08256265573333321,0,0.009559788853868703,0,0,0,0,1
2015-06-14,767.0,3.452,1,0.09568625775485867,0,0.009090876173021479,0,0,0,0,1
2015-06-15,1500.0,3.434,1,0.09265286071789591,0,0.010119758561114963,0,0,0,0,1
2015-06-16,920.0,3.304,1,0.019559140044595524,0,0.014852822893358849,0,0,0,0,1
2015-06-17,900.0,4.158,1,0.10828219057958416,0,0.015335967992074404,0,0,0,0,1
2015-06-18,912.0,3.218,1,0.10170373416183065,0,0.015322550743351796,0,0,0,0,1
2015-06-21,1125.0,3.581,1,0.08701883347108708,0,0.015936688703865453,0,0,0,0,1
2015-06-22,800.0,3.512,1,0.07344551013287787,0,0.01679343024280924,0,0,0,0,1
2015-06-23,840.0,3.471,1,0.0992848889742875,0,0.016107430386000585,0,0,0,0,1
2015-06-24,875.0,3.18,1,0.1043903348271471,0,0.01693846646337431,0,0,0,0,1
2015-06-25,900.0,3.105,1,0.06440693491725291,0,0.013701846957688514,0,0,0,0,1
2015-06-28,742.0,3.188,1,0.09720555916890294,0,0.013741413653394489,0,0,0,0,1
2015-06-29,970.0,3.138,1,0.07913499258656764,0,0.01545123802095058,0,0,0,0,1
2015-06-30,1042.0,3.154,1,0.0886630114561609,0,0.014888850409372984,0,0,0,0,1
2015-07-01,875.0,3.252,1,0.0806032283812182,0,0.014169309987339077,0,0,0,0,1
2015-07-02,730.0,3.27,1,0.09633638587183846,0,0.013104467220365873,0,0,0,0,1
2015-07-05,1030.0,3.223,1,0.08650020438709533,0,0.01467387045773888,0,0,0,0,1
2015-07-06,988.0,3.204,1,0.06139236219688593,0,0.012168383254999564,0,0,0,0,1
2015-07-07,1053.0,3.292,1,0.07486888885538262,0,0.010823824104313312,0,0,0,0,1
2015-07-08,884.0,3.228,1,0.06938218538853713,0,0.01106413693344008,0,0,0,0,1
2015-07-09,980.0,3.345,1,0.11649457884285769,0,0.009601736220096812,0,0,0,0,1
2015-07-12,680.0,3.356,1,0.030387913377710296,0,0.010834651105822565,0,0,0,0,1
2015-07-13,500.0,4.444,1,0.06679608093517159,0,0.010698994670560662,0,0,0,0,1
2015-07-14,593.0,3.456,1,0.016352773998850545,0,0.012269960008080437,0,0,0,0,1
2015-07-15,654.0,3.46,1,0.0578765870359636,0,0.012682959343064033,0,0,0,0,1
2015-07-16,790.0,3.356,1,0.11069807581105051,0,0.011679213131323187,0,0,0,0,1
2015-07-19,880.0,3.245,1,0.08470043185779924,0,0.011208919099483128,0,0,0,0,1
2015-07-20,960.0,3.818,1,0.09623836168086941,0,0.012300614958679127,0,0,0,0,1
2015-07-21,995.0,3.381,1,0.10017849217121033,0,0.010995156735331432,0,0,0,0,1
2015-07-22,960.0,3.36,1,0.08847447496301042,0,0.012160735490739583,0,0,0,0,1
2015-07-23,978.0,3.437,1,0.09959149264808381,0,0.010884282716646562,0,0,0,0,1
2015-07-26,760.0,3.242,1,0.06792277144270797,0,0.011045399549134572,0,0,0,0,1
2015-07-27,830.0,3.741,1,0.12437370701608191,0,0.01050655307782217,0,0,0,0,1
2015-07-28,1180.0,3.713,1,0.0842110024803629,0,0.00990190680687278,0,0,0,0,1
2015-07-29,977.0,3.809,1,0.03079931673508407,0,0.011775986929320968,0,0,0,0,1
2015-07-30,990.0,3.722,1,0.06336701109113085,0,0.012495627253607422,0,0,0,0,1
2015-08-02,850.0,3.667,1,0.09927596893476076,0,0.01325287418453351,0,0,0,0,1
2015-08-03,1050.0,3.686,1,0.06134151218606182,0,0.013390487825464578,0,0,0,0,1
2015-08-04,900.0,3.621,1,0.0976724094056518,0,0.011759792843292972,0,0,0,0,1
2015-08-05,1108.0,3.577,1,0.07308676162085553,0,0.01233773288222192,0,0,0,0,1
2015-08-06,800.0,3.664,1,0.05187751193108159,0,0.012907838441208713,0,0,0,0,1
2015-08-09,880.0,3.67,1,0.10823297392743653,0,0.010841587535029668,0,0,0,0,1
2015-08-10,920.0,3.527,1,0.11006250575315396,0,0.008702746652732235,0,0,0,0,1
2015-08-11,952.0,3.451,1,0.09188931868182204,0,0.008656674709424723,0,0,0,0,1
2015-08-12,1000.0,3.363,1,0.0857057116804068,0,0.008860453585720424,0,0,0,0,1
2015-08-13,920.0,3.342,1,0.09920901822585737,0,0.00972097900499938,0,0,0,0,1
2015-08-16,830.0,4.798,1,0.10321559368239885,0,0.009894984964180852,0,0,0,0,1
2015-08-17,900.0,3.744,1,0.09318770594645442,0,0.00907481900085983,0,0,0,0,1
2015-08-18,825.0,3.779,1,0.09510621108996598,0,0.008728647930968874,0,0,0,0,1
2015-08-19,840.0,3.764,1,0.11499465571198314,0,0.007776801029619714,0,0,0,0,1
2015-08-20,940.0,3.658,1,0.08991357915696252,0,0.00849255934162446,0,0,0,0,1
2015-08-23,820.0,3.536,1,0.10529608731728957,0,0.008157891172014434,0,0,0,0,1
2015-08-24,830.0,2.88,1,0.10154250051014824,0,0.008369359117814138,0,0,0,0,1
2015-08-25,876.0,3.948,1,0.1154992387668714,0,0.008437043038440903,0,0,0,0,1
2015-08-26,1007.0,3.39,1,0.09652503778464433,0,0.008457066994402237,0,0,0,0,1
2015-08-27,735.0,3.545,1,0.0722908268909428,0,0.008771885137743367,0,0,0,0,1
2015-08-30,760.0,3.475,1,0.1049244718183533,0,0.009275468407688989,0,0,0,0,1
2015-08-31,850.0,3.303,1,0.10872650231281461,0,0.00890927386456773,0,0,0,0,1
2015-09-01,985.0,3.322,1,0.10926320400638867,0,0.009878214527825124,0,0,0,0,1
2015-09-02,880.0,3.449,1,0.09758144401267854,0,0.010498606215395842,0,0,0,0,1
2015-09-03,1000.0,3.306,1,0.09276836859163562,0,0.011045203781664464,0,0,0,0,1
2015-09-06,834.0,3.31,1,0.07183049752836868,0,0.01119486682160807,0,0,0,0,1
2015-09-07,870.0,3.28,1,0.10337095664091672,0,0.007972867438207309,0,0,0,0,1
2015-09-08,780.0,3.247,1,0.09542610934545359,0,0.006789777765408135,0,0,0,0,1
2015-09-09,910.0,3.394,1,0.07777360551401352,0,0.006895181948183224,0,0,0,0,1
2015-09-10,940.0,3.356,1,0.10008993698117435,0,0.007901844875701421,0,0,0,0,1
2015-09-13,826.0,3.38,1,0.0743397340990542,0,0.009645477222913774,0,0,0,0,1
2015-09-14,769.0,3.385,1,0.058493892697836114,0,0.01044306681705425,0,0,0,0,1
2015-09-15,627.0,3.261,1,0.09684219919861009,0,0.00867347256915412,0,0,0,0,1
2015-09-16,760.0,5.105,1,0.09069122684631481,0,0.009109159175620593,0,0,0,0,1
2015-09-17,627.0,6.025,1,0.05904754259411815,0,0.00933726154580974,0,0,0,0,1
2015-09-20,747.0,5.589,1,0.08118407667139044,0,0.010163239667732577,0,0,0,0,1
2015-09-21,988.0,3.711,1,0.1115053834078566,0,0.008786845678707965,0,0,0,0,1
2015-09-22,852.0,3.554,1,0.07255432310992233,0,0.008451367118017543,0,0,0,0,1
2015-09-23,1322.0,3.592,1,0.06611041193708195,0,0.008740639822144876,0,0,0,0,1
2015-09-24,898.0,3.476,1,0.02013848605611479,0,0.01219797895569405,0,0,0,0,1
2015-09-27,885.0,3.735,1,0.10683218120634624,0,0.012439360573279405,0,0,0,0,1
2015-09-28,1028.0,3.578,1,0.09527634900302479,0,0.012744668699708608,0,0,0,0,1
2015-09-29,917.0,3.472,1,0.08196832212204896,0,0.012731973437360555,0,0,0,0,1
2015-09-30,1193.0,3.435,1,0.042580731991422094,0,0.015608498325320592,0,0,0,0,1
2015-10-02,899.0,3.376,1,0.011599399761985596,0,0.019740951472766527,0,0,0,0,1
2015-10-04,958.0,3.296,1,0.08489975628042334,0,0.020211502962275966,0,0,0,0,1
2015-10-05,868.0,3.336,1,0.020196632704567674,0,0.019814206225212776,0,0,0,0,1
2015-10-06,884.0,3.61,1,0.05803292735156884,0,0.02157534178421665,0,0,0,0,1
2015-10-07,908.0,3.479,1,0.10872940981964607,0,0.02055197015931323,0,0,0,0,1
2015-10-08,996.0,3.712,1,0.10208952788580988,0,0.018613999527644424,0,0,0,0,1
2015-10-11,879.0,3.546,1,0.08095383554007735,0,0.015272577147799197,0,0,0,0,1
2015-10-12,836.0,3.365,1,0.11217776406319702,0,0.012171875465195001,0,0,0,0,1
2015-10-13,684.0,3.418,1,0.11715649400617939,0,0.011603507885093746,0,0,0,0,1
2015-10-14,582.0,3.272,1,0.07777846386447274,0,0.009686062619580351,0,0,0,0,1
2015-10-15,508.0,3.551,1,0.02214778448941318,0,0.010883969094946029,0,0,0,0,1
2015-10-18,830.0,3.463,1,0.06659776502652909,0,0.011727788216557107,0,0,0,0,1
2015-10-19,855.0,4.156,1,0.06484958420725162,0,0.01321995515577266,0,0,0,0,1
2015-10-20,865.0,3.394,1,0.08007718501740235,0,0.012017436326861308,0,0,0,0,1
2015-10-21,940.0,3.297,1,0.10776896506458206,0,0.011971567215531156,0,0,0,0,1
2015-10-22,900.0,3.001,1,0.10190379976246283,0,0.011943681056336712,0,0,0,0,1
2015-10-25,800.0,2.95,1,0.05682116350647859,0,0.012235860962719376,0,0,0,0,1
2015-10-26,1115.0,2.891,1,0.05784644763867225,0,0.009777520737867624,0,0,0,0,1
2015-10-27,940.0,2.748,1,0.03111553410823542,0,0.009935216263733773,0,0,0,0,1
2015-10-28,1290.0,3.127,1,0.047141220843524734,0,0.010606048768012926,0,0,0,0,1
2015-10-29,970.0,3.706,1,0.008327144495687167,0,0.01292638665963823,0,0,0,0,1
2015-11-01,760.0,3.319,1,0.0692722507580496,0,0.014221578102136345,0,0,0,0,1
2015-11-03,845.0,3.221,1,0.07879854001484488,0,0.01401295499705774,0,0,0,0,1
2015-11-04,990.0,3.279,1,0.048629397028057963,0,0.014703294372807426,0,0,0,0,1
2015-11-05,720.0,3.364,1,0.03124551915834589,0,0.016146738077464442,0,0,0,0,1
2015-11-08,650.0,3.641,1,0.06963297981876765,0,0.016017918907921615,0,0,0,0,1
2015-11-09,861.0,3.574,1,0.06666242237691294,0,0.016171278509835393,0,0,0,0,1
2015-11-10,1105.0,3.459,1,0.08002337056698006,0,0.014282219390707255,0,0,0,0,1
2015-11-11,1110.0,3.451,-1,-0.006547081559590273,1,0.017342611465729626,0,0,1,0,0
2015-11-12,1060.0,3.337,1,0.03899630951076605,0,0.0191034744114682,0,0,0,0,1
2015-11-15,875.0,3.508,1,0.07234153295061924,0,0.018661323494646213,0,0,0,0,1
2015-11-16,810.0,3.663,1,0.08224144635746078,0,0.014901407682924032,0,0,0,0,1
2015-11-17,975.0,3.551,1,0.08185181724356189,0,0.015043910341266576,0,0,0,0,1
2015-11-18,1060.0,3.442,1,0.056649646996072556,0,0.01643573405538597,0,0,0,0,1
2015-11-19,945.0,3.859,1,0.05765935706081393,0,0.015965020726999977,0,0,0,0,1
2015-11-22,840.0,3.419,1,0.10064122092303113,0,0.010881458056816099,0,0,0,0,1
2015-11-23,900.0,3.384,1,0.10398241526437324,0,0.008423755092720957,0,0,0,0,1
2015-11-24,1170.0,4.112,1,0.08996428391463407,0,0.007524318384288956,0,0,0,0,1
2015-11-25,1030.0,3.796,-1,-0.03911623256808683,1,0.012442606603200535,0,0,1,0,0
2015-11-26,1090.0,3.431,1,0.05105138430103917,0,0.01358513230400835,0,0,0,0,1
2015-11-29,835.0,3.638,1,0.07901510880729401,0,0.013334780354966741,0,0,0,0,1
2015-11-30,1100.0,3.398,1,0.0449870420191385,0,0.013118822673098888,0,0,0,0,1
2015-12-01,920.0,3.402,1,0.062120498244022715,0,0.015224592791029315,0,0,0,0,1
2015-12-02,870.0,3.282,1,0.09003463463684386,0,0.01580453412853974,0,0,0,0,1
2015-12-03,840.0,3.204,1,0.09737826153734364,0,0.016664599331690753,0,0,0,0,1
2015-12-06,760.0,3.647,1,0.0611666152914655,0,0.01335110644735175,0,0,0,0,1
2015-12-07,920.0,3.265,1,0.027567811015800248,0,0.013183936132251991,0,0,0,0,1
2015-12-08,900.0,3.392,1,0.07741855833467637,0,0.011647384658517584,0,0,0,0,1
2015-12-09,940.0,4.109,1,0.10381813821198144,0,0.009138787082334418,0,0,0,0,1
2015-12-10,860.0,2.942,1,0.06729876082645214,0,0.00813441356849372,0,0,0,0,1
2015-12-13,760.0,4.035,1,0.05819343694308898,0,0.008812780940507173,0,0,0,0,1
2015-12-15,990.0,3.819,1,0.08775886640435554,0,0.008913058932905485,0,0,0,0,1
2015-12-16,900.0,3.851,1,0.07272940905510084,0,0.008540423972970548,0,0,0,0,1
2015-12-17,940.0,3.387,1,0.014055628253263563,0,0.009962925587422585,0,0,0,0,1
2015-12-20,790.0,3.598,1,0.07606888758818653,0,0.00984962450953701,0,0,0,0,1
2015-12-21,760.0,3.768,1,0.09401477949867909,0,0.009884669584207102,0,0,0,0,1
2015-12-22,900.0,3.77,1,0.09534864947790778,0,0.009455676558105535,0,0,0,0,1
2015-12-23,1000.0,3.85,1,0.08805291567332546,0,0.008611390471648028,0,0,0,0,1
2015-12-25,845.96,3.404,1,0.019331013837924016,0,0.010903102057448141,0,0,0,0,1
2015-12-28,660.0,3.627,1,0.100430768333989,0,0.010816120158674307,0,0,0,0,1
2015-12-29,690.0,3.463,1,0.07150848618101874,0,0.00799219177769413,0,0,0,0,1
2015-12-30,860.0,3.297,-1,-0.0008271013585989806,1,0.01128031713865944,0,0,1,0,0
2016-01-01,845.96,3.273,1,0.08656550925271134,0,0.012860106378393247,0,0,0,0,1
2016-01-03,730.0,3.272,1,0.07220760126091202,0,0.014407814528935787,0,0,0,0,1
2016-01-04,800.0,3.266,1,0.06124402191200479,0,0.01582687774845757,0,0,0,0,1
2016-01-05,840.0,3.217,1,0.056919452258532455,0,0.014166566889930418,0,0,0,0,1
2016-01-06,970.0,3.547,1,0.08117164209535277,0,0.014217827312703614,0,0,0,0,1
2016-01-07,910.0,3.377,1,0.053769205520961205,0,0.014241758077725675,0,0,0,0,1
2016-01-10,700.0,3.562,1,0.03793936601481818,0,0.010392734069103743,0,0,0,0,1
2016-01-11,970.0,3.709,1,0.054776441621216365,0,0.011427003858206664,0,0,0,0,1
2016-01-12,880.0,3.434,1,0.08138931297076862,0,0.011267776205310212,0,0,0,0,1
2016-01-13,870.0,3.215,1,0.046842590599391776,0,0.012226605088672975,0,0,0,0,1
2016-01-14,1000.0,3.585,1,0.10603841962726696,0,0.011680201308614139,0,0,0,0,1
2016-01-17,760.0,3.933,1,0.01148811872229083,0,0.013874205654411133,0,0,0,0,1
2016-01-18,900.0,3.641,1,0.06323319226611429,0,0.01431786376950755,0,0,0,0,1
2016-01-19,1000.0,3.563,1,0.08127300256821351,0,0.01302679248149925,0,0,0,0,1
2016-01-20,750.0,3.335,1,0.0503574808165243,0,0.013246534502601713,0,0,0,0,1
2016-01-21,1000.0,3.295,1,0.06281106841669681,0,0.014166709672848039,0,0,0,0,1
2016-01-24,830.0,3.216,1,0.03555487556658704,0,0.013564987773286843,0,0,0,0,1
2016-01-26,850.0,3.237,1,0.06407935668440756,0,0.013674642480840743,0,0,0,0,1
2016-01-27,950.0,4.9,1,0.06909105757464135,0,0.011086409096257402,0,0,0,0,1
2016-01-28,780.0,4.099,1,0.0422371686999406,0,0.011744931711306588,0,0,0,0,1
2016-01-31,590.0,3.503,1,0.08362259305700215,0,0.012624113571387,0,0,0,0,1
2016-02-01,680.0,3.38,1,0.0705484532517413,0,0.012118772605468384,0,0,0,0,1
2016-02-02,930.0,4.705,1,0.07315559485634876,0,0.011136476810647392,0,0,0,0,1
2016-02-03,740.0,4.149,1,0.09514801694057229,0,0.009938881106345498,0,0,0,0,1
2016-02-04,760.0,4.288,1,0.11083196507579135,0,0.009611655138608195,0,0,0,0,1
2016-02-07,680.0,4.236,1,0.10404183946617207,0,0.008577361269862282,0,0,0,0,1
2016-02-08,840.0,3.425,1,0.10076029233745254,0,0.006454567778818717,0,0,0,0,1
2016-02-09,810.0,3.745,1,0.10129218778488797,0,0.00580532350756844,0,0,0,0,1
2016-02-10,820.0,3.504,1,0.10047598300067206,0,0.005046325600833383,0,0,0,0,1
2016-02-11,1100.0,3.412,1,0.05979968111108164,0,0.005399585871958192,0,0,0,0,1
2016-02-14,770.0,4.761,1,0.04336410745849689,0,0.007500807294513953,0,0,0,0,1
2016-02-15,660.0,4.887,1,0.08884444739023034,0,0.007903725371347089,0,0,0,0,1
2016-02-16,700.0,5.327,1,0.1020809440039126,0,0.008951665925591514,0,0,0,0,1
2016-02-17,730.0,4.961,1,0.07025791783048319,0,0.009743350476715092,0,0,0,0,1
2016-02-18,810.0,4.368,1,0.08929096407191806,0,0.01013256366393859,0,0,0,0,1
2016-02-21,660.0,3.919,1,0.05556605625977584,0,0.010337680338364673,0,0,0,0,1
2016-02-22,730.0,3.691,1,0.04585618922507678,0,0.010902913767035088,0,0,0,0,1
2016-02-23,840.0,3.844,1,0.01980658959392323,0,0.011389844266450429,0,0,0,0,1
2016-02-24,750.0,6.357,1,0.052594605175543874,0,0.0119098944069986,0,0,0,0,1
2016-02-25,840.0,5.975,1,0.05101630924400463,0,0.011944294269972353,0,0,0,0,1
2016-02-28,1000.0,5.051,1,0.07262687376125077,0,0.011622753622177597,0,0,0,0,1
2016-02-29,710.0,4.018,1,0.06190986319105307,0,0.012273286600213365,0,0,0,0,1
2016-03-01,890.0,4.504,1,0.028592061792395318,0,0.01396093441499484,0,0,0,0,1
2016-03-02,920.0,4.438,1,0.04552411389933336,0,0.013143353931786486,0,0,0,0,1
2016-03-03,520.0,4.094,1,0.07922157522891932,0,0.010915252131325947,0,0,0,0,1
2016-03-06,360.0,4.759,1,0.0281821282264888,0,0.011524833278402535,0,0,0,0,1
2016-03-07,780.0,4.42,1,0.040685284957164614,0,0.013280109547477272,0,0,0,0,1
2016-03-08,710.0,4.018,1,0.009006307860845053,0,0.016546641919423153,0,0,0,0,1
2016-03-09,830.0,3.977,1,0.0433162215839169,0,0.017925455921771086,0,0,0,0,1
2016-03-10,840.0,3.724,1,0.02117909126871076,0,0.020461514714059336,0,0,0,0,1
2016-03-11,845.96,3.539,1,0.0386632267065905,0,0.022263125033189255,0,0,0,0,1
2016-03-14,780.0,3.518,1,0.10830551884073242,0,0.02252457045077933,1,0,0,1,0
2016-03-15,810.0,3.694,1,0.10464156971848015,0,0.021341765860186268,0,0,0,0,1
2016-03-16,960.0,3.723,1,0.03970693170664852,0,0.020600436307307256,0,0,0,0,1
2016-03-17,870.0,3.722,1,0.04549495831029121,0,0.020167632666980052,0,0,0,0,1
2016-03-20,730.0,3.843,1,0.1146684396843588,0,0.017933980702025346,0,0,0,0,1
2016-03-21,700.0,4.125,1,0.10634387792438782,0,0.01411242920185873,0,0,0,0,1
